,publish_date,headline_text
6157,20030320,thousands march against war
6158,20030320,thousands walk against war in sydney
6159,20030320,tougher new penalties for animal cruelty
6160,20030320,tuckey belittling aborigines over tent embassy
6161,20030320,turner to turn up the heat on kings
6162,20030320,uni lecturer under investigation over political
6163,20030320,unions clarify war protests
6164,20030320,union wa newspapers to meet over planned job cuts
6165,20030320,united coach happy with nsl draw
6166,20030320,us army launches attacks in afghanistan
6167,20030320,us attack aimed at iraqi leadership
6168,20030320,us missiles aimed at iraqi meeting british
6169,20030320,us tv networks jump in as war starts
6170,20030320,us unsure if heads rolled in decapitation strike
6171,20030320,us war machine will roll through arab world
6172,20030320,valencia ajax inter complete champs league last
6173,20030320,valencia and ajax into last eight magpies gunners
6174,20030320,vic artists takes out sculpture award
6175,20030320,victoria on medium terror alert
6176,20030320,wa govt agrees to some peel demands
6177,20030320,war has begun white house confirms
6178,20030320,war in national interest says pm
6179,20030320,war of words over aus open scheduling
6180,20030320,war of words over oz open scheduling
6181,20030320,waugh i wouldnt walk
6182,20030320,westerners warned of extremist attacks
6183,20030320,whyalla development approvals on the rise
6184,20030320,work begins on big aged care centre
6185,20030320,working conditions causing public employees to
6186,20030320,world cup final will go ahead under heightened
6187,20030320,wwi digger dies aged 104
6188,20030321,24m sports complex planned for boulia
6189,20030321,37 civilians injured in baghdad raids iraq says
6190,20030321,a day sees baghdad blitzed
6191,20030321,adelaide upset sharks in nsl finals opener
6192,20030321,afl in ruckus over players political comments
6193,20030321,allied planes bomb mosul region
6194,20030321,all walks of life follow protest path
6195,20030321,anti war protests underway
6196,20030321,anti war protest turnout smaller
6197,20030321,argentinian ace aiming to fire dundee into semis
6198,20030321,arsenal must beat everton to keep man u at bay
6199,20030321,asio briefs crean on terrorist risk
6200,20030321,aussie hines into scotland squad
6201,20030321,australian troop morale is high govt
6202,20030321,australia us complete first round of trade treaty
6203,20030321,b52 bombers leave england for iraq
6204,20030321,bail refused for alleged family killer
6205,20030321,beijing allows small anti war protest
6206,20030321,blair pays tribute to brave war casualties
6207,20030321,blue ribbon to continue hiring new employ contract
6208,20030321,britain says up to 30 iraqi oil wells on fire
6209,20030321,british confirm 12 killed in chopper crash
6210,20030321,british confirm 12 killed in helicopter crash
6211,20030321,brogden defends plans for docs
6212,20030321,brown appeals for peaceful anti war protests
6213,20030321,builder experiencing high demand for houses
6214,20030321,call for levy to fund boat facilities boost
6215,20030321,carr rejects public avoidance campaign
6216,20030321,catholic bishop airs war fears
6217,20030321,cfs highlights bushfire threat from torched stolen
6218,20030321,chamber to air crime concerns
6219,20030321,china treated to fast fair coverage of iraq war
6220,20030321,claims medical indemnity boost too late for some
6221,20030321,claims not too late to air war opposition
6222,20030321,coalition forces hopeful of reaching baghdad in
6223,20030321,coalition goal baghdad inside four days
6224,20030321,coalition grip tightens on strategic port
6225,20030321,coalition troops make ground in southern iraq
6226,20030321,community celebrates cultural diversity
6227,20030321,community development initiatives to be discussed
6228,20030321,computer virus bring spread by iraq conflict
6229,20030321,copy of us troops meet little resistance say
6230,20030321,coulthard leads malaysian practise
6231,20030321,council to crack down on dog owners
6232,20030321,council welcomes second airline
6233,20030321,couple charged with selling home made ginger wine
6234,20030321,court approves asic keeling settlement
6235,20030321,darcy loses appeal against child sex offence
6236,20030321,debate continues over entertainment venue
6237,20030321,democrats to back health review plans
6238,20030321,deportivo dare to dream of beating real again
6239,20030321,deportivo hoping they can spring a real upset
6240,20030321,developer offers hospital demolition alternative
6241,20030321,dfat urges australians in iraq to avoid strategic
6242,20030321,dominguez recalled for italy
6243,20030321,dont let up now jeremies warns bayern
6244,20030321,dont mention the war afl boss demetriou
6245,20030321,duel in the pool to go ahead australian swimming
6246,20030321,efforts pay off for little tern
6247,20030321,english premier league previews
6248,20030321,experts to investigate chinese link to mystery
6249,20030321,farmers businesses to get flood relief
6250,20030321,farmers eligible for interim drought aid
6251,20030321,farm labour shortage being felt far and wide
6252,20030321,fed govt to send wheat to iraq
6253,20030321,ferguson denies mind games charge
6254,20030321,fiji court finds pair guilty of treason
6255,20030321,fiji deputy speaker charged over speight coup
6256,20030321,fishers want quicker action over slipway
6257,20030321,force upset sharks in nsl finals opener
6258,20030321,former policeman to face sentencing over child sex
6259,20030321,forum to discuss development issues
6260,20030321,france recall michalak and castaignede
6261,20030321,french stragglers hold key to leadership battle
6262,20030321,french sympathies go to uk over troop deaths
6263,20030321,gang rapist accused of sending white powder to
6264,20030321,ganguly defends tactics
6265,20030321,good times for nsw north coast real estate
6266,20030321,go top and watch gunners crack scholes
6267,20030321,grant elected for second mayoral term
6268,20030321,ground assault reaches into northern iraq
6269,20030321,group to use funds for environment day festival
6270,20030321,hackett eyeing thorpes 800m record
6271,20030321,hazard reduction burns planned for southern
6272,20030321,hong kong devises test for pneumonia bug
6273,20030321,hospice funding resolved
6274,20030321,hostel gets liquor licence despite police fears
6275,20030321,howard thanks troops
6276,20030321,howard thanks troops for work in iraq
6277,20030321,huge explosions seen towards basra from kuwait
6278,20030321,inquest into womans death adjourned
6279,20030321,iraq fires ninth missile at kuwait
6280,20030321,iraq throws out world rules on pows
6281,20030321,jockeying begins for council top spot
6282,20030321,kournikova thumped in front of home crowd
6283,20030321,kuranyi gets germany call for european qualifier
6284,20030321,landholders protest vegetation management plan
6285,20030321,leeds confirm venables departure
6286,20030321,liberal party claims greens anti war message
6287,20030321,lightning blamed for blackout
6288,20030321,man acquitted over unlawful wounding charge
6289,20030321,man jailed for centrelink fraud
6290,20030321,man pleads guilty to uluru sex assault
6291,20030321,marines take 250 surrendering iraqis reports
6292,20030321,mcgauran backs australias war involvement
6293,20030321,mine death investigation underway
6294,20030321,mine leaders welcome push for exploration boost
6295,20030321,miner promises to employ locals
6296,20030321,minor parties say prisoners being denied basic
6297,20030321,mixed feelings over brl hardy merger
